date,area,area_type,unvaccinated_cases,vaccinated_cases,unvaccinated_hosp,vaccinated_hosp,unvaccinated_deaths,vaccinated_deaths,population_unvaccinated,population_vaccinated,unvaccinated_cases_per_100k,vaccinated_cases_per_100k,unvaccinated_hosp_per_100k,vaccinated_hosp_per_100k,unvaccinated_deaths_per_100k,vaccinated_deaths_per_100k
2021-03-22,California,State,2499,56,154,4,28,0,29568596,4334195,6.97071601621821,0.919597361381822,0.437239949728131,0.069217005695406,0.13093041588544,0.0131841915610297
2021-03-23,California,State,2309,49,124,0,23,0,29379278,4473013,6.99375350787819,0.891058059905993,0.429359962974097,0.0511001037938921,0.12302159754524,0.00958126946135476
2021-03-24,California,State,2401,93,114,4,28,0,29170778,4633778,7.02953972832479,0.989627531943543,0.42018566858734,0.0585760844452564,0.112637183887049,0.0092488554387247
2021-03-25,California,State,2059,67,114,5,35,0,28936003,4830460,7.09003046679055,1.02622583711341,0.41520197914984,0.0591484632342025,0.109601473687592,0.00591484632342025
2021-03-26,California,State,2062,80,132,4,24,2,28688756,5046115,7.17652986716169,1.12108876970558,0.410315057628451,0.0594516771813564,0.107558316077361,0.011324128986925
2021-03-27,California,State,1542,33,98,2,31,0,28499067,5186772,7.19672682617996,1.10721218184588,0.419562607335281,0.0578394423352328,0.0997526390199772,0.00826277747646183
2021-03-28,California,State,1479,27,116,1,19,0,28403289,5268425,7.21797696436796,1.09818670394174,0.42852180152195,0.0542314421699627,0.094556453856956,0.00542314421699627
2021-03-29,California,State,2494,62,125,2,22,1,28219483,5408748,7.26245966812564,1.08554300762923,0.416632113959808,0.0475420295312071,0.0921349267809052,0.00792367158853451
2021-03-30,California,State,2218,61,115,9,26,0,27980319,5575450,7.27807489052777,1.08383307945675,0.415598243485767,0.0691808348589416,0.0944541462467652,0.00768675942877128
2021-03-31,California,State,2144,83,113,3,27,1,27713267,5734451,7.21572915136381,1.02886919776627,0.419087569657006,0.0647714264937605,0.0948488472532462,0.00996483484519392
2021-04-01,California,State,2123,69,114,6,23,0,27448128,5910777,7.31874007166224,1.00301050582207,0.423135804171626,0.0652561051980621,0.0895195059256084,0.00966757114045364
2021-04-02,California,State,2023,58,116,4,15,0,27180613,6096530,7.37027422555082,0.920898562671834,0.418891004618413,0.0632678401835611,0.0856703058378937,0.00468650668026378
2021-04-03,California,State,1568,45,93,3,19,0,26971266,6212194,7.44125247958327,0.931347972345082,0.419494053941914,0.0643894894460798,0.0799792956379155,0.00459924924614855
2021-04-04,California,State,1423,38,107,6,24,0,26874284,6273561,7.43833770603898,0.947286101602765,0.416223713558817,0.0751452917136809,0.0829257973373887,0.00455426010385945
2021-04-05,California,State,2626,71,124,4,19,1,26680573,6375832,7.56302026518375,0.952256673549205,0.418710219283093,0.0784211378216992,0.0819215646423443,0.00448120787552567
2021-04-06,California,State,2313,68,119,4,13,0,26444675,6525546,7.68180577537282,0.945733670627496,0.424606142014278,0.0656759493491316,0.0756295927251895,0.00437839662327544
2021-04-07,California,State,2331,66,136,6,22,0,26201176,6700686,7.85515450582393,0.884770817282205,0.441092524134904,0.0703552698079826,0.0736062926553918,0.00213197787296917
2021-04-08,California,State,2063,72,119,7,24,0,25942471,6896741,7.90044798959755,0.865833380060027,0.448244557296467,0.0704266385694759,0.074890982545847,0.00207137172263164
2021-04-09,California,State,2053,74,135,6,26,0,25685141,7111859,7.99628525635558,0.871783312914387,0.463302887844766,0.0723138231910552,0.0817593331490763,0.00200871731086264
2021-04-10,California,State,1659,41,129,3,24,1,25511384,7277279,8.10170527344633,0.844114557495617,0.486617492578439,0.0706700559763772,0.0851160631437546,0.00392611422090984
2021-04-11,California,State,1423,45,104,7,15,0,25417303,7363728,8.13169336989508,0.847784864250437,0.486732544811248,0.071780411847291,0.0803726950438897,0.00388002226201573
2021-04-12,California,State,2426,116,147,11,25,0,25231345,7514143,8.07838707879312,0.916367213894424,0.503342172206832,0.0836517788617316,0.0843621863428774,0.00190117679231208
2021-04-13,California,State,2191,79,116,9,20,0,24983960,7703753,8.08861822888422,0.914211182894512,0.506610755746601,0.0908648031680143,0.0892000879192661,0.00185438373812274
2021-04-14,California,State,2158,68,130,7,22,1,24719674,7906577,8.07511805027387,0.89437294690592,0.508559642470551,0.0903407017076687,0.0901537548015976,0.00361362806830675
2021-04-15,California,State,1918,69,111,6,20,0,24400333,8144463,8.09590824612341,0.862987704477438,0.510531674184236,0.0859479624377936,0.0889917597201879,0.00350808009950178
2021-04-16,California,State,1835,71,137,10,16,1,24093485,8377766,8.06975709112117,0.83383974745944,0.518219522236583,0.0903752691520457,0.0841958491505662,0.0051155812727573
2021-04-17,California,State,1402,52,91,8,19,1,23882270,8552036,7.98739579014653,0.835222997524466,0.500072109680409,0.096885867712838,0.081949616060067,0.0050113379851468
2021-04-18,California,State,1294,51,111,8,19,2,23804916,8630526,7.93593582578849,0.83755861793029,0.505897905409838,0.097659996952346,0.0846163756379445,0.00827627092816492
2021-04-19,California,State,2154,101,156,7,21,2,23586071,8825013,7.84482381268891,0.794818740129415,0.516043073533891,0.0890326490979997,0.0829787571292759,0.0113314280670181
2021-04-20,California,State,1906,92,126,7,18,0,23291848,9075666,7.76911917238782,0.79333020849379,0.528695091702716,0.0834255973217676,0.0828002753826759,0.0110184751179693
2021-04-21,California,State,1786,79,100,8,23,1,22984488,9334635,7.64179985835913,0.788155386594426,0.517118949341586,0.0826415356817456,0.08452905902699,0.0107127916624485
2021-04-22,California,State,1634,89,103,11,14,0,22655406,9614739,7.57372056301769,0.794910516328851,0.519585858290448,0.0876630289035556,0.0819734970603863,0.0104006983444896
2021-04-23,California,State,1625,73,91,3,16,0,22339271,9898250,7.54660768857293,0.775028774927747,0.497522310118612,0.0750493413337856,0.0831335479632642,0.00865953938466756
2021-04-24,California,State,1220,64,105,10,19,0,22103215,10124366,7.50957334875104,0.774651681187458,0.511884163199142,0.0761952473299139,0.0840213904241015,0.00705511549351055
2021-04-25,California,State,1089,59,96,7,16,2,21988203,10240410,7.41566479339593,0.777033620445164,0.504816150733191,0.0739367717838306,0.0825117775329668,0.00697516714941799
2021-04-26,California,State,1874,110,121,11,15,0,21787736,10433483,7.30030613814776,0.774977472596091,0.486512228714356,0.0780454345193944,0.0793368998307777,0.00410765444838918
2021-04-27,California,State,1659,100,81,8,18,1,21541051,10635466,7.22010135107017,0.771005238510471,0.462240345521807,0.0779064526717897,0.0802454545310453,0.00537285880495101
2021-04-28,California,State,1609,95,114,3,9,1,21300966,10863107,7.18277283762624,0.775889570872443,0.476839541321406,0.0696985546715923,0.0717606623366954,0.00526026827710131
2021-04-29,California,State,1446,104,104,10,16,1,21021430,11091839,7.15052618752795,0.779208672507521,0.483859973913695,0.0669733073890761,0.0740740690401584,0.00643974109510347
2021-04-30,California,State,1442,100,99,10,12,0,20762164,11327164,7.11390199981081,0.797072544245976,0.495406658270992,0.0744102533394187,0.0722468043311863,0.00630595367283209
2021-05-01,California,State,1103,91,88,10,13,0,20562074,11483994,7.10184057447568,0.819774523940514,0.488416545084759,0.0733940772571932,0.0687812773305706,0.00621983705569434
2021-05-02,California,State,969,60,67,7,14,1,20477075,11567667,7.04760253670437,0.815079776118333,0.470212246064022,0.072863192107548,0.0676714953534275,0.0049398774310202
2021-05-03,California,State,1711,116,123,13,16,1,20323830,11745705,6.98616915639003,0.810022532856539,0.47516353252034,0.0741912530093827,0.0688846541227712,0.00608125024667071
2021-05-04,California,State,1417,98,74,15,13,4,20116134,11966933,6.88644107404392,0.792660432352574,0.475098389041496,0.0811760683734564,0.0660450675349164,0.00955012569099487
2021-05-05,California,State,1481,96,88,12,14,0,19900625,12207076,6.86913099462957,0.778237147044878,0.461579185865483,0.090111669657828,0.0703495493231996,0.00819196996889345
2021-05-06,California,State,1346,82,112,6,23,4,19692786,12472312,6.86908538849854,0.736488494331627,0.472254154389328,0.0836137792942594,0.0761700249015045,0.0114539423690766
2021-05-07,California,State,1248,86,106,11,17,0,19485090,12729711,6.80007123395376,0.705885175689714,0.482420147918229,0.0830453147870252,0.080647745092713,0.0112223398360845
2021-05-08,California,State,925,68,85,7,13,2,19315902,12899128,6.7279872747927,0.671141712613663,0.484426917114347,0.0786321148441751,0.0813541387520278,0.0132899349032409
2021-05-09,California,State,822,53,70,7,19,2,19233377,12972879,6.64766997793174,0.659617873345065,0.488733725751853,0.0781850901627707,0.085416988543257,0.014315579888958
2021-05-10,California,State,1432,106,82,12,7,1,19095764,13153345,6.48685376355869,0.639706912141795,0.461583297441554,0.0760262883699926,0.0792995616350157,0.0141191678401415
2021-05-11,California,State,1269,99,74,8,23,1,18935613,13387454,6.43006079904268,0.629587330688227,0.465487212602292,0.0672271217514548,0.0875146137145313,0.0106709717065801
2021-05-12,California,State,1164,91,86,11,21,1,18776260,13610140,6.24344632150234,0.614037978826291,0.467916096481104,0.0650775293798804,0.0935832192962207,0.0115460132770756
2021-05-13,California,State,1034,83,56,10,19,2,18629019,13856599,6.05353553890458,0.604147422569461,0.42867068232172,0.0680439076614069,0.091255476200867,0.00927871468110094
2021-05-14,California,State,1017,79,68,8,13,2,18470252,14106789,5.9269049805833,0.586343821505275,0.402964569344108,0.0637990686611957,0.0889461141546495,0.0111395199249707
2021-05-15,California,State,773,59,54,3,16,0,18368065,14274689,5.84166051241652,0.570440248670717,0.381096212366409,0.0590455695992496,0.0917741899168086,0.00900695129480079
2021-05-16,California,State,698,60,75,5,10,1,18321718,14354719,5.75975306620108,0.574226297488453,0.385958815184721,0.0567259947258957,0.0849889108184537,0.00796154311942395
2021-05-17,California,State,1136,120,77,8,13,0,18235941,14537104,5.55496423244624,0.580779854285774,0.383857350711981,0.0520834725501625,0.0900889700650568,0.00687894920473844
2021-05-18,California,State,1041,115,74,13,12,0,18127840,14777846,5.40841364127536,0.586785690649948,0.386146391406809,0.0560684844443114,0.0819576014414451,0.00580018804596324
2021-05-19,California,State,1024,86,67,10,21,0,18020069,15031451,5.32977188615966,0.572133721488365,0.373393211123189,0.0541721297754764,0.0824477578700884,0.00475194120837512
2021-05-20,California,State,844,96,79,8,15,1,17917416,15308197,5.20881869509373,0.573922212113829,0.393870570239752,0.0513263766931067,0.0797308846639174,0.0037328273958623
2021-05-21,California,State,818,79,67,7,13,1,17809733,15576296,5.08068898538312,0.564043870616884,0.395449900504244,0.0495258032736776,0.0802129615627269,0.00275143351520431
2021-05-22,California,State,601,54,62,8,9,2,17736974,15753268,4.96299827854354,0.553173202810091,0.403515439394728,0.0535036376488449,0.0749040636002189,0.00453420658041058
2021-05-23,California,State,585,44,67,9,19,1,17708859,15827909,4.87972069314492,0.536123519898572,0.397702480033137,0.0568615854437879,0.0822832717309939,0.00451282424157047
2021-05-24,California,State,1029,110,82,5,19,0,17648542,15991314,4.80978622969049,0.521711795719673,0.403108977177022,0.0536005269575006,0.0874212239661012,0.00446671057979172
2021-05-25,California,State,895,83,73,10,11,2,17565862,16203481,4.71368840310826,0.486667913253596,0.404193087706143,0.0502537519120561,0.0870194373934754,0.00617151339270864
2021-05-26,California,State,843,81,68,11,15,1,17481816,16411228,4.58844125314474,0.476154844371531,0.406953471783807,0.0504880822185536,0.0825347402613746,0.00696387340945567
2021-05-27,California,State,790,78,64,1,14,0,17351849,16617903,4.57835111075812,0.454759114741665,0.397652146465774,0.0438425611565688,0.0823296369494357,0.00601760643325454
2021-05-28,California,State,721,78,61,12,9,0,17205301,16836336,4.5368077464697,0.448010608891219,0.396057338042834,0.0475162767005838,0.0797096529394383,0.00509102964649112
2021-05-29,California,State,521,46,57,8,13,3,17080277,17007714,4.50310529005389,0.436776596112295,0.394774460792243,0.0470374795813241,0.083638656947509,0.00587968494766551
2021-05-30,California,State,503,50,62,7,6,2,17018152,17095177,4.45070987395442,0.439555888440682,0.392018391387536,0.0451255094596898,0.0730312634918964,0.00668526066069479
2021-05-31,California,State,515,51,74,6,13,0,16912408,17247186,4.04436789840926,0.386812583306551,0.38771196018585,0.0455560858283946,0.068419757679856,0.0066263397568574
2021-06-01,California,State,1002,131,82,15,11,1,16791353,17426782,4.16455847414866,0.422174493095906,0.398164119693886,0.0491853778364162,0.0689130207162494,0.00573829408091523
2021-06-02,California,State,882,96,85,12,14,1,16667012,17597471,4.22905523111847,0.430256630138988,0.415705672292756,0.04952010271411,0.0685700078008669,0.00568263473768475
2021-06-03,California,State,829,110,67,15,9,0,16554470,17768673,4.2914606836013,0.451838549146097,0.421120614035277,0.0602987387650485,0.0647214058455856,0.00562788228473786
2021-06-04,California,State,711,86,66,3,13,1,16436498,17953382,4.31357093220223,0.453555611018422,0.428488911862925,0.0525169654863436,0.0686625234019697,0.00636569278622347
2021-06-05,California,State,540,67,57,5,8,0,16340580,18076292,4.35550198165723,0.467067977373741,0.43100411018808,0.0497889722073532,0.0646943289126125,0.00395150573074231
2021-06-06,California,State,518,58,62,9,9,2,16298065,18130448,4.38001163240632,0.471976360272116,0.432128424009669,0.0512161325837855,0.0674926747439037,0.00393970250644504
2021-06-07,California,State,851,120,63,5,8,1,16221140,18240179,4.69669297507538,0.523177823137434,0.424490158257329,0.0501248213784368,0.063409318245908,0.00469920200422845
2021-06-08,California,State,873,111,84,10,8,2,16137496,18361690,4.60683969451377,0.504155274222735,0.428460878582756,0.0459030265110207,0.0610822326905169,0.00544612178944313
2021-06-09,California,State,768,100,66,7,6,0,16055182,18479248,4.52902282355228,0.504040300464917,0.413751593900159,0.0417456690569103,0.054277090812709,0.00463840767299003
2021-06-10,California,State,724,113,67,7,6,1,15975126,18587068,4.45782310038029,0.503422210385353,0.415825023405583,0.0353548422560706,0.0518663470054276,0.00538008469114117
2021-06-11,California,State,682,109,59,9,6,0,15884390,18700102,4.45720609982505,0.51794981041891,0.411904841347836,0.0397247642209194,0.0458671329885144,0.00458362664087531
2021-06-12,California,State,563,80,68,6,8,1,15829984,18760510,4.49328132160913,0.526181248347117,0.423247427161013,0.0403583301916023,0.046024773529236,0.00533034549700408
2021-06-13,California,State,584,81,74,10,7,0,15806042,18788388,4.55973915363685,0.542888511776529,0.434734297898776,0.0410587950083089,0.0442868619481082,0.00380174027854712
2021-06-14,California,State,947,128,99,14,11,1,15798099,18802523,4.64884142977311,0.548558601113569,0.467506519975238,0.047865916717666,0.0470219323766197,0.00379888227917984
2021-06-15,California,State,860,131,70,13,13,1,15728690,18916014,4.65754890312816,0.560371756967403,0.456853958321658,0.0498443880860494,0.051770726887345,0.00302087200521511
2021-06-16,California,State,886,124,82,16,8,0,15665727,19008437,4.78387355676868,0.575684215533194,0.473280666405441,0.0563659479960699,0.0538026191096744,0.00300618389312373
2021-06-17,California,State,836,133,76,11,8,2,15604891,19132333,4.90505554590911,0.58688981780588,0.483364936215007,0.0589876534435936,0.0558432975551429,0.00373339578756921
2021-06-18,California,State,746,131,74,11,7,0,15536975,19278146,4.98534256875247,0.598753487127712,0.49926982936787,0.0600235550214661,0.0570068681782835,0.00370515771737445
2021-06-19,California,State,609,110,76,16,5,2,15486773,19396667,5.04393560325871,0.617189982765007,0.508267834198162,0.0670218239040759,0.0544243234440863,0.0044190213563127
2021-06-20,California,State,611,141,75,11,4,1,15467318,19445982,5.07521730658153,0.659702936502329,0.509830746721202,0.0675864923810849,0.0517219598122958,0.00514245050725646
2021-06-21,California,State,1121,217,120,12,7,0,15419540,19546380,5.2521485262021,0.721361193223502,0.530866308963451,0.0657776164033589,0.0481763491554964,0.00438517442689059
2021-06-22,California,State,1068,180,103,14,10,0,15364179,19662341,5.46447310052446,0.752707930352749,0.563462769936673,0.0661162371255793,0.0455605210014801,0.00363276028162524
2021-06-23,California,State,977,183,88,12,2,1,15313861,19777615,5.56731857871394,0.790937488815367,0.570911355591979,0.0628416087003991,0.0401130527621816,0.00433390404830338
2021-06-24,California,State,1095,219,104,10,9,0,15262416,19886688,5.82850990676331,0.84837799896235,0.599043895989806,0.0617785841750737,0.0411842678492991,0.00287342251977087
2021-06-25,California,State,1020,212,95,10,9,1,15204221,20001635,6.10826615657774,0.901354885666668,0.621068132517749,0.0607093227271528,0.0432210803264999,0.00357113663100899
2021-06-26,California,State,847,179,82,11,11,4,15166799,20088228,6.34751133521507,0.946538724783775,0.628251975157806,0.0568918842845244,0.0489791644800688,0.00497803987489589
2021-06-27,California,State,907,211,99,20,8,0,15153267,20123459,6.63223316793666,0.994574825048006,0.65143896503827,0.0631814128688597,0.0527938958641724,0.00425942109228268
2021-06-28,California,State,1463,375,123,15,7,1,15107370,20204774,6.97578164072994,1.10228545844802,0.656254908318636,0.0650482759315058,0.052954286550207,0.00494932534261457
2021-06-29,California,State,1434,351,111,12,9,1,15052761,20296318,7.34843831734827,1.21767335899476,0.66622803807032,0.0633471689650451,0.0521973534100678,0.00563085946355956
2021-06-30,California,State,1559,367,152,21,17,1,15001762,20379328,7.92764019510318,1.34169571944949,0.729438124858743,0.069398054454284,0.066658836475342,0.00560792359226537
2021-07-01,California,State,1671,382,146,18,13,0,14950504,20458268,8.50520777474411,1.45033922575599,0.772071439388073,0.0747165609802075,0.0707095130132641,0.00558628493309963
2021-07-02,California,State,1488,421,128,20,9,2,14893949,20545815,8.98639153006749,1.58947906700916,0.806655489036904,0.0813512908311776,0.0709780097368977,0.00625779160239828
2021-07-03,California,State,1272,322,139,16,8,1,14859745,20596176,9.41565859402606,1.68477876669922,0.863310334637063,0.0846204238523279,0.0682572759011487,0.00416166018945875
2021-07-04,California,State,1161,331,130,17,4,1,14845866,20616524,9.66887732536836,1.76626698633997,0.893947754306052,0.082458129217127,0.0644720124203504,0.00485047818924276
2021-07-05,California,State,2056,628,166,23,12,1,14800940,20653840,10.2705832004106,1.93806921272613,0.938164352109683,0.0878425374790215,0.0694936557118284,0.00484171466419804
2021-07-06,California,State,2687,757,213,33,10,2,14753614,20718561,11.5167907818576,2.21195726037978,1.03993890194343,0.102047903533731,0.0706848601879609,0.00551610289371517
2021-07-07,California,State,2802,781,214,26,11,2,14707404,20777446,12.7603368052872,2.49033770285612,1.10342868317015,0.105196484963276,0.0650789804334509,0.00618802852725155
2021-07-08,California,State,2630,755,180,46,14,0,14662924,20834482,13.7333746373799,2.7392775386222,1.13990127168945,0.124107442926313,0.0662506722007542,0.00617108832230283
2021-07-09,California,State,2657,780,208,28,18,2,14612225,20900218,14.9239030039182,2.97604551301809,1.22206870323601,0.129185255388245,0.0752794321193384,0.00615167882801168
2021-07-10,California,State,2318,662,204,33,9,4,14579651,20942240,15.9821579895353,3.20200431554327,1.28848861236214,0.140522558372798,0.0764274614176783,0.00818578009938628
2021-07-11,California,State,2232,736,218,39,11,2,14564016,20961189,17.0498498294897,3.47513001971678,1.37619027216512,0.155389222297593,0.0833757470663115,0.00885991179766977
2021-07-12,California,State,3863,1204,263,34,15,0,14526468,21003809,18.8709720372889,3.85984411548537,1.47513982260323,0.162555549533216,0.0865415362593892,0.00816178491380165
2021-07-13,California,State,3870,1283,280,45,16,1,14484951,21054845,20.0917884657374,4.2073790752539,1.545446324652,0.170303523284749,0.0927070545738914,0.00746350102044718
2021-07-14,California,State,3966,1285,263,56,13,1,14443507,21100891,21.3007230762683,4.53941562399968,1.59834549086412,0.190242474324222,0.0949512172790564,0.00677019481580863
2021-07-15,California,State,4162,1404,285,59,15,2,14404582,21145042,22.8776410966217,4.9684054946376,1.70679817614383,0.1986281228479,0.0961995485682463,0.00810727032032244
2021-07-16,California,State,4240,1401,299,57,17,0,14361323,21194945,24.5212187524188,5.37527091618173,1.8024602806938,0.217706897294884,0.0954945844076184,0.00674015161903666
2021-07-17,California,State,3305,1139,265,50,15,5,14337391,21221475,25.5455921413556,5.68965433094811,1.86624908654182,0.228878664519919,0.101632358156575,0.0074048979697621
2021-07-18,California,State,3411,1182,310,43,11,0,14335395,21223572,26.7240630620921,5.98929745258177,1.95819010019805,0.23154847422883,0.101646509017914,0.00605795426761473
2021-07-19,California,State,5915,2084,388,55,18,2,14313844,21246556,28.8122663425901,6.57451091300229,2.08589271038184,0.245417926288181,0.10479365291392,0.00739615668265752
2021-07-20,California,State,5926,2022,374,66,22,4,14274881,21302664,30.9484691526125,7.05277317160225,2.18565744961377,0.258854278238896,0.11108423851059,0.0093884971381983
2021-07-21,California,State,6068,2282,391,80,17,5,14238408,21348429,33.1367302941653,7.70481585720965,2.3196814860602,0.274359432122282,0.115382080837769,0.0120450482395148
2021-07-22,California,State,5916,1997,439,78,25,7,14203416,21392250,34.9825301583386,8.08503747184812,2.48028864525065,0.286485593080271,0.125724282504595,0.01535936746118
2021-07-23,California,State,5867,1855,436,75,27,8,14161695,21442270,36.7268385397571,8.36865020088158,2.62579544932399,0.29780962023677,0.136182245739047,0.0206534635958386
2021-07-24,California,State,4792,1635,444,64,20,5,14135500,21473124,38.2977003188527,8.6866061700464,2.81156359116106,0.306695676218993,0.141487743624209,0.0206237873379366
2021-07-25,California,State,4553,1582,420,69,25,4,14122942,21486455,39.4869162934627,8.94716495312312,2.92533140150867,0.323792028845282,0.155774908655718,0.0232704743523303
2021-07-26,California,State,8338,2803,576,96,24,3,14090345,21526839,42.0348624739646,9.40752544831527,3.1227056541199,0.350393160038831,0.162218475538696,0.0238904427299203
2021-07-27,California,State,7959,2725,565,103,24,8,14054144,21567398,44.2096346407559,9.85548385842107,3.32489630308124,0.374242111701586,0.164669275786965,0.0264950167576344
2021-07-28,California,State,8264,2964,577,101,30,5,14019348,21606752,46.5570866776401,10.2884505732282,3.52268267295414,0.387445025121248,0.178324983444309,0.0264467593939418
2021-07-29,California,State,8284,2766,557,100,30,5,13983181,21645105,49.0967378187103,10.777758494852,3.65234695677819,0.401278454676671,0.183894392229391,0.0250799034172919
2021-07-30,California,State,7951,2584,558,103,21,9,13938132,21690320,51.3913916154618,11.2354266788134,3.78919396905451,0.418883367590441,0.178339126485119,0.0256862442390365
2021-07-31,California,State,5994,2044,507,77,45,7,13908950,21719327,52.7337741936975,11.4894378238726,3.86185051454536,0.426874579098541,0.204390492658119,0.0269674233328816
2021-08-01,California,State,5967,2117,548,103,31,6,13894471,21732833,54.2425421285509,11.8339709455143,3.99747907947393,0.44895862666146,0.2107724308879,0.0282653308147039
2021-08-02,California,State,10009,3368,685,117,50,8,13856529,21768563,56.1138259908277,12.1853308763258,4.12080110394169,0.462003066400977,0.238154879912567,0.0315002090727939
2021-08-03,California,State,9956,3646,705,127,44,10,13812323,21807906,58.3588603141867,12.7666675431509,4.27878786211414,0.476891270532806,0.25960255097671,0.0327535213278026
2021-08-04,California,State,9940,3405,723,107,44,9,13768937,21846254,60.2816532397734,13.0326364288489,4.44375003573001,0.479977678814605,0.274946009682104,0.035311709340584
2021-08-05,California,State,9888,3264,676,119,0,6,13723827,21882835,62.1494697819035,13.3359581347011,4.58222872422643,0.491579032476499,0.244621478917131,0.0359055070201958
2021-08-06,California,State,9182,2967,632,110,49,11,13669476,21924848,63.6830764920532,13.5599571773542,4.67778407474121,0.495198090182557,0.274856392237922,0.0371398567636918
2021-08-07,California,State,6798,2346,586,105,48,11,13635717,21949471,64.68306727105,13.7413009048959,4.77213105635945,0.512866248901528,0.278679881666655,0.0397015751053213
2021-08-08,California,State,6002,2259,547,114,59,10,13616247,21956360,64.8122790369476,13.8293805140222,4.7779056047634,0.519862386765644,0.308455039042697,0.04229168352912
2021-08-09,California,State,11584,3789,763,144,63,8,13568081,21983656,66.7006631225153,14.0857891361265,4.87699244804247,0.536762402031764,0.323237625550311,0.0422391720727175
2021-08-10,California,State,11424,3837,756,123,62,11,13514979,22019644,68.5144555956342,14.1866832309239,4.95006318544779,0.533290054228722,0.343534173664431,0.04281890946362
2021-08-11,California,State,11113,3502,685,111,67,7,13460911,22054274,70.0345297156018,14.2272390635678,4.9296175316175,0.535043683596205,0.369323337137328,0.0414561691890522
2021-08-12,California,State,10325,3387,678,114,73,15,13407791,22086977,70.7776119549767,14.285729161966,4.95127902021402,0.531017505409248,0.448566487521003,0.0472159292264008
2021-08-13,California,State,9865,3013,695,124,103,15,13346128,22126505,71.8357093104885,14.2899077050675,5.04159066103025,0.539107799834245,0.508440671759951,0.0497141324398047
2021-08-14,California,State,6723,2261,580,114,80,9,13307768,22150438,71.9622661634275,14.2196478720389,5.0496822607668,0.544329771589296,0.544257845707646,0.0483705365748782
2021-08-15,California,State,5792,1948,574,90,62,10,13287077,22161040,71.8485444810129,14.0123645563823,5.08657504473815,0.528598193689724,0.548330854537404,0.048347395764304
2021-08-16,California,State,11548,3611,731,166,94,21,13233106,22190837,72.1027139919273,13.8789588822501,5.0727751616719,0.542051272269335,0.584033062878166,0.0566514393820683
2021-08-17,California,State,11095,3469,752,151,100,14,13173612,22225693,72.0715667914659,13.6206583717579,5.09134689646458,0.559198375887376,0.627878562950584,0.0584908646043118
2021-08-18,California,State,10658,3390,677,137,82,18,13117565,22258285,71.8839858725958,13.5288307894598,5.1043881129724,0.5750667672734,0.64689706402936,0.0654651900244272
2021-08-19,California,State,10039,3018,660,116,92,16,13060414,22291521,71.8857107329939,13.2721828563041,5.10703565752204,0.575491077014055,0.670510357263013,0.0660084420183159
2021-08-20,California,State,9694,2887,729,115,96,9,12992546,22332776,72.0731937923703,13.1670663269601,5.17109689553643,0.568670907727727,0.666316121347029,0.0620484567486947
2021-08-21,California,State,6225,2094,543,104,91,19,12951452,22358023,71.752572607303,13.0454928224838,5.14669265323632,0.561639231569932,0.680563516298073,0.0683679155608449
2021-08-22,California,State,5185,1875,512,95,86,15,12928565,22371158,71.2088751867335,12.9912171479264,5.08729534727393,0.564502357391219,0.708287645004906,0.0715206606649508
2021-08-23,California,State,10915,3365,705,121,93,19,12872883,22407192,70.8144177404327,12.8134879959205,5.08044701408379,0.534904787967822,0.710241609657848,0.0701305443104416
2021-08-24,California,State,9926,3232,654,146,104,21,12816248,22445524,69.8243131910146,12.6407639861102,4.99366117135062,0.530808980636216,0.717838793381651,0.0744660080748648
2021-08-25,California,State,9650,3053,646,125,106,20,12764749,22481836,68.9779105163536,12.4062058683413,4.97911418839045,0.522326430228258,0.747594578072561,0.0756165999965483
2021-08-26,California,State,8764,2729,602,107,116,19,12709597,22519558,67.8441203581379,12.2020918121801,4.93552796588054,0.515742170174287,0.777814928806498,0.0773930439867933
2021-08-27,California,State,7967,2517,551,134,104,18,12642497,22567355,66.2527347247937,11.9420286515633,4.76058758690742,0.526677330405548,0.790982983820364,0.0829263585133735
2021-08-28,California,State,5424,1828,502,98,120,22,12601198,22597374,65.5617936371719,11.7580033857031,4.72970903242692,0.522184568879552,0.826452033710264,0.0847127508836077
2021-08-29,California,State,4547,1593,482,93,98,16,12579567,22613793,64.9499984492994,11.5713197061381,4.70377307672264,0.520541979464859,0.841500688037536,0.085282969936597
2021-08-30,California,State,9421,2958,600,131,93,24,12527968,22654981,63.51389147865,11.2936374944275,4.60341442214959,0.525901377462454,0.844966580830529,0.0882808067682776
2021-08-31,California,State,8733,2755,587,88,111,24,12475393,22699847,62.415439967073,10.9711249218049,4.54609211223131,0.48836074911493,0.85654329973527,0.0899943133033955
2021-09-01,California,State,9141,2973,590,127,112,19,12425001,22744330,62.0833522899285,10.8994197674761,4.50014335727504,0.488661820958706,0.866915710624778,0.0891902038253678
2021-09-02,California,State,7793,2467,521,100,134,20,12374483,22787840,61.2158330747463,10.7143609423773,4.42500449167394,0.48334048836071,0.891234925012336,0.0896468091252678
2021-09-03,California,State,6942,2384,513,110,123,22,12314325,22843927,60.3257936242083,10.6048816763047,4.40253815895599,0.467145100377381,0.917630483197414,0.0919281522830991
2021-09-04,California,State,4634,1637,399,87,97,15,12279273,22878768,59.5789110874654,10.4694698345895,4.29527522866029,0.45956520535921,0.893491705203441,0.0874172944976757
2021-09-05,California,State,3661,1360,392,84,118,26,12259278,22897123,58.643630679439,10.315706475438,4.19740402796501,0.453581626203182,0.918254962253312,0.0935863052688821
